STORUNST,FROR_CD,FRTP_CD,KOFTR_GROU,DMCLS_CD,AGCLS_CD,DNST_CD,HEIGHT,LDMARK_STN,MAP_LABEL,갱신년도,ETC_PCMTT,FRTP_NM,KOFTR_NM,DMCLS_NM,AGCLS_NM,DNST_NM,HEIGHT_NM,Shape_Leng,Shape_Area,latitude,longitude,location
1,2,2,30,2,4,C,18,J12230,NEB-24C,2015,,활엽수림,기타활엽수,중경목,4영급,밀,임분고 17m 이상 19m미만,491.331218378,5703.55862147,36.4661491,127.4724479,대전광역시
1,2,2,30,2,4,C,14,J12230,NEB-24C,2025,,활엽수림,기타활엽수,중경목,4영급,밀,임분고 13m 이상 15m미만,188.667801493,1216.79072037,36.4702906,127.4756925,대전광역시
1,2,2,30,2,4,C,12,J12230,NEB-24C,2025,,활엽수림,기타활엽수,중경목,4영급,밀,임분고 11m 이상 13m미만,147.888988573,834.646221648,36.4707037,127.4754798,대전광역시
1,2,2,30,2,5,C,18,J12230,NEB-25C,2025,,활엽수림,기타활엽수,중경목,5영급,밀,임분고 17m 이상 19m미만,1040.91658502,15003.625939,36.4247051,127.4782316,대전광역시
1,2,2,30,2,5,C,06,J12230,NEB-25C,2025,,활엽수림,기타활엽수,중경목,5영급,밀,임분고 5m 이상 7m미만,634.105260944,20843.8739578,36.4296755,127.4837855,대전광역시
1,2,2,30,2,5,C,14,J12230,NEB-25C,,,활엽수림,기타활엽수,중경목,5영급,밀,임분고 13m 이상 15m미만,1058.53029717,14371.6393026,36.4308041,127.4859056,대전광역시
1,2,2,30,2,5,C,18,J12230,NEB-25C,2025,,활엽수림,기타활엽수,중경목,5영급,밀,임분고 17m 이상 19m미만,458.890169046,8122.252602,36.4340738,127.4851044,대전광역시
1,2,2,30,2,5,C,16,J12230,NEB-25C,2025,,활엽수림,기타활엽수,중경목,5영급,밀,임분고 15m 이상 17m미만,291.696683037,4596.30397105,36.4367791,127.4888604,대전광역시
1,2,2,30,2,5,C,04,J12230,NEB-25C,2025,,활엽수림,기타활엽수,중경목,5영급,밀,임분고 3m 이상 5m미만,260.417398818,2717.61826702,36.4381634,127.4888007,대전광역시
1,2,2,30,2,5,C,16,J12230,NEB-25C,2025,,활엽수림,기타활엽수,중경목,5영급,밀,임분고 15m 이상 17m미만,282.840248165,4741.58393275,36.4411504,127.4894972,대전광역시
1,2,2,30,2,5,C,06,J12230,NEB-25C,,,활엽수림,기타활엽수,중경목,5영급,밀,임분고 5m 이상 7m미만,294.461297296,4936.12823176,36.4666684,127.4759393,대전광역시
1,2,2,30,2,5,C,10,J12230,NEB-25C,2020,,활엽수림,기타활엽수,중경목,5영급,밀,임분고 9m 이상 11m미만,1291.99634197,23070.5471814,36.468787,127.4784566,대전광역시
1,2,2,30,2,6,B,16,J12230,NEB-26B,,,활엽수림,기타활엽수,중경목,6영급,중,임분고 15m 이상 17m미만,71.4281197805,172.930918911,36.436023,127.4808738,대전광역시
1,2,2,30,2,6,B,04,J12230,NEB-26B,2025,,활엽수림,기타활엽수,중경목,6영급,중,임분고 3m 이상 5m미만,648.486339615,9276.59747225,36.4355937,127.4822986,대전광역시
1,2,2,30,2,6,B,14,J12230,NEB-26B,2024,,활엽수림,기타활엽수,중경목,6영급,중,임분고 13m 이상 15m미만,579.681147718,9361.05472275,36.4358207,127.481455,대전광역시
1,2,2,31,2,4,C,14,J12231,NQA-24C,2024,,활엽수림,상수리나무,중경목,4영급,밀,임분고 13m 이상 15m미만,495.946565674,5653.23798785,36.4251159,127.4825353,대전광역시
1,2,2,31,2,4,C,14,J12231,NQA-24C,2024,,활엽수림,상수리나무,중경목,4영급,밀,임분고 13m 이상 15m미만,410.617247013,6990.27683147,36.4684637,127.4774883,대전광역시
1,2,2,31,2,4,C,14,J12231,NQA-24C,2015,,활엽수림,상수리나무,중경목,4영급,밀,임분고 13m 이상 15m미만,827.414520206,17097.1407417,36.4706939,127.4796353,대전광역시
1,2,2,31,2,4,C,16,J12231,NQA-24C,2015,,활엽수림,상수리나무,중경목,4영급,밀,임분고 15m 이상 17m미만,857.344977026,9231.4766524,36.4733291,127.4802785,대전광역시
1,2,2,31,2,5,C,06,J12231,NQA-25C,2025,,활엽수림,상수리나무,중경목,5영급,밀,임분고 5m 이상 7m미만,195.149174018,2155.17839576,36.4263824,127.4784241,대전광역시
1,2,2,31,2,5,C,10,J12231,NQA-25C,2025,,활엽수림,상수리나무,중경목,5영급,밀,임분고 9m 이상 11m미만,784.164944969,9079.77770613,36.4707951,127.4766975,대전광역시
1,2,2,32,2,5,C,08,J12232,NQM-25C,,,활엽수림,신갈나무,중경목,5영급,밀,임분고 7m 이상 9m미만,715.818078166,15250.3406938,36.4287554,127.4829996,대전광역시
1,2,2,32,2,5,C,18,J12232,NQM-25C,2025,,활엽수림,신갈나무,중경목,5영급,밀,임분고 17m 이상 19m미만,273.286420351,3853.61844217,36.4336983,127.4789808,대전광역시
1,2,2,33,2,4,C,16,J12233,NQV-24C,2015,,활엽수림,굴참나무,중경목,4영급,밀,임분고 15m 이상 17m미만,786.343757402,14627.5933428,36.4369872,127.48875,대전광역시
1,2,2,33,2,5,C,12,J12233,NQV-25C,2025,,활엽수림,굴참나무,중경목,5영급,밀,임분고 11m 이상 13m미만,572.076132474,13219.6078862,36.4329109,127.4852759,대전광역시
1,2,2,33,2,5,C,04,J12233,NQV-25C,2015,,활엽수림,굴참나무,중경목,5영급,밀,임분고 3m 이상 5m미만,846.930814361,20628.7455823,36.4349309,127.4870096,대전광역시
1,2,2,34,2,4,C,04,J12234,NQQ-24C,2015,,활엽수림,기타참나무류,중경목,4영급,밀,임분고 3m 이상 5m미만,285.081440679,4962.56211517,36.429965,127.4796297,대전광역시
1,2,2,34,2,4,C,14,J12234,NQQ-24C,,,활엽수림,기타참나무류,중경목,4영급,밀,임분고 13m 이상 15m미만,220.452379893,1602.73098256,36.4311562,127.4866883,대전광역시
1,2,2,34,2,4,C,10,J12234,NQQ-24C,2020,,활엽수림,기타참나무류,중경목,4영급,밀,임분고 9m 이상 11m미만,985.27951484,22544.9285067,36.4509389,127.4820515,대전광역시
1,2,2,34,2,4,C,14,J12234,NQQ-24C,2020,,활엽수림,기타참나무류,중경목,4영급,밀,임분고 13m 이상 15m미만,487.872448507,7811.82525474,36.4624171,127.473133,대전광역시
1,2,2,34,2,4,C,04,J12234,NQQ-24C,2024,,활엽수림,기타참나무류,중경목,4영급,밀,임분고 3m 이상 5m미만,1926.47925389,57541.1677353,36.462782,127.4758492,대전광역시
1,2,2,34,2,4,C,12,J12234,NQQ-24C,2015,,활엽수림,기타참나무류,중경목,4영급,밀,임분고 11m 이상 13m미만,694.012941354,12645.7984653,36.4722611,127.4811732,대전광역시
1,2,2,34,2,4,C,12,J12234,NQQ-24C,2020,,활엽수림,기타참나무류,중경목,4영급,밀,임분고 11m 이상 13m미만,233.888513516,2391.57854152,36.4734239,127.477099,대전광역시
1,2,2,34,2,4,C,14,J12234,NQQ-24C,2015,,활엽수림,기타참나무류,중경목,4영급,밀,임분고 13m 이상 15m미만,502.762347305,6445.10577447,36.4730557,127.4758533,대전광역시
1,2,2,34,2,5,B,18,J12234,NQQ-25B,2024,,활엽수림,기타참나무류,중경목,5영급,중,임분고 17m 이상 19m미만,1753.32417386,35916.0209332,36.4361172,127.4841827,대전광역시
1,2,2,34,2,5,C,16,J12234,NQQ-25C,2025,,활엽수림,기타참나무류,중경목,5영급,밀,임분고 15m 이상 17m미만,686.838130298,13806.1974424,36.4274329,127.4825959,대전광역시
1,2,2,34,2,5,C,12,J12234,NQQ-25C,2025,,활엽수림,기타참나무류,중경목,5영급,밀,임분고 11m 이상 13m미만,781.874018673,9461.80986435,36.4283914,127.4846361,대전광역시
1,2,2,34,2,5,C,08,J12234,NQQ-25C,2020,,활엽수림,기타참나무류,중경목,5영급,밀,임분고 7m 이상 9m미만,2985.93562245,56162.8989501,36.4300007,127.4831506,대전광역시
1,2,2,34,2,5,C,16,J12234,NQQ-25C,,,활엽수림,기타참나무류,중경목,5영급,밀,임분고 15m 이상 17m미만,934.026749356,29396.7982571,36.4335351,127.4865675,대전광역시
1,2,2,34,2,5,C,14,J12234,NQQ-25C,,,활엽수림,기타참나무류,중경목,5영급,밀,임분고 13m 이상 15m미만,574.301060564,17839.2677931,36.4361071,127.4872934,대전광역시
1,2,2,34,2,5,C,16,J12234,NQQ-25C,2015,,활엽수림,기타참나무류,중경목,5영급,밀,임분고 15m 이상 17m미만,1836.17001129,51654.5144779,36.433679,127.4795256,대전광역시
1,2,2,34,2,5,C,06,J12234,NQQ-25C,2025,,활엽수림,기타참나무류,중경목,5영급,밀,임분고 5m 이상 7m미만,667.984141835,6881.69106828,36.4381031,127.4816036,대전광역시
1,2,2,34,2,5,C,16,J12234,NQQ-25C,2025,,활엽수림,기타참나무류,중경목,5영급,밀,임분고 15m 이상 17m미만,253.869214064,3123.16985393,36.4391871,127.4809113,대전광역시
1,2,2,34,2,5,C,14,J12234,NQQ-25C,2025,,활엽수림,기타참나무류,중경목,5영급,밀,임분고 13m 이상 15m미만,1277.03764656,21889.2002679,36.4382405,127.4886515,대전광역시
1,2,2,34,2,5,C,20,J12234,NQQ-25C,2025,,활엽수림,기타참나무류,중경목,5영급,밀,임분고 19m 이상 21m미만,415.241883927,8359.80222026,36.4394736,127.4892513,대전광역시
1,2,2,34,2,5,C,06,J12234,NQQ-25C,,,활엽수림,기타참나무류,중경목,5영급,밀,임분고 5m 이상 7m미만,1150.84156399,31912.6966223,36.4503458,127.479462,대전광역시
1,2,2,34,2,5,C,16,J12234,NQQ-25C,2025,,활엽수림,기타참나무류,중경목,5영급,밀,임분고 15m 이상 17m미만,1498.03667997,43623.6323678,36.4527959,127.4791056,대전광역시
1,2,2,34,2,5,C,18,J12234,NQQ-25C,2025,,활엽수림,기타참나무류,중경목,5영급,밀,임분고 17m 이상 19m미만,815.954342235,14246.9084585,36.4717783,127.4781996,대전광역시
1,2,2,34,2,5,C,10,J12234,NQQ-25C,2025,,활엽수림,기타참나무류,중경목,5영급,밀,임분고 9m 이상 11m미만,1195.30723563,69390.0055702,36.4328192,127.4819851,대전광역시
1,2,3,77,1,3,C,14,J12377,NMM-13C,2024,,혼효림,침활혼효림,소경목,3영급,밀,임분고 13m 이상 15m미만,719.177787394,9280.80244551,36.4755235,127.480602,대전광역시
1,2,3,77,2,4,B,06,J12377,NMM-24B,2016,,혼효림,침활혼효림,중경목,4영급,중,임분고 5m 이상 7m미만,625.227367652,5487.20398393,36.468434,127.4725427,대전광역시
1,2,3,77,2,4,C,18,J12377,NMM-24C,2025,,혼효림,침활혼효림,중경목,4영급,밀,임분고 17m 이상 19m미만,384.243397564,7407.15959439,36.4343704,127.4816773,대전광역시
1,2,3,77,2,4,C,18,J12377,NMM-24C,2015,,혼효림,침활혼효림,중경목,4영급,밀,임분고 17m 이상 19m미만,424.08620133,4826.35827872,36.4408906,127.4876246,대전광역시
1,2,3,77,2,4,C,16,J12377,NMM-24C,2015,,혼효림,침활혼효림,중경목,4영급,밀,임분고 15m 이상 17m미만,303.480285274,5539.72749915,36.4700528,127.4739923,대전광역시
1,2,3,77,2,5,C,16,J12377,NMM-25C,2020,,혼효림,침활혼효림,중경목,5영급,밀,임분고 15m 이상 17m미만,1248.32387265,41806.247455,36.4322471,127.4852979,대전광역시
