HSTR_MNNMB,ETC_PCMTT,임도명,시설거리(km),개설연도,FRRD_FCLTW,FRRD_DV_I,FRRD_DV_B,FRRD_INSTT,FRRD_MGC,FRRD_RGSNO,RBP_X,RBP_Y,REP_X,REP_Y,MAP_LABEL,FR_TH_DV,FR_TH_YR,FRRD_THM,Shape_Leng,지역,위도,경도,상세주소,읍면동
0.0,,18초원-상창봉,3.9,2018,4.0,1,1,61,1400441,북부-홍천-2018-04,1037117.7526,1950924.5608,1037363.3323,1950212.6537,18홍천_04,,,,3939.05686925,강원특별자치도,37.556923405767,127.92024948181968,"초원리, 공근면, 횡성군, 강원특별자치도, 25209, 대한민국",공근면
0.0,,16창봉,2.5,2016,4.0,1,1,61,1400441,북부-홍천-2016-05,1036304.6217,1951866.3971,1037117.7526,1950924.5608,16홍천_05,,,,2252.04925672,강원특별자치도,37.5654449059321,127.91109002370698,"상창봉리, 공근면, 횡성군, 강원특별자치도, 25203, 대한민국",공근면
0.0,,15상창봉,3.5,2015,4.0,1,1,61,1400441,북부_홍천_2015_06,1035370.97,1952443.8342,1036304.6217,1951866.3971,15홍천_06,,,,3448.50588264,강원특별자치도,37.570685882152674,127.9005460656188,"상창봉리, 공근면, 횡성군, 강원특별자치도, 25203, 대한민국",공근면
0.0,,90상창봉,10.26,1990,4.0,1,1,61,1400441,북부_홍천_1990_02,1036533.3847,1952982.4693,1034580.4822,1953742.7112,90홍천_02,,,,9502.58326654,강원특별자치도,37.57549537751847,127.91373596869848,"상창봉리, 공근면, 횡성군, 강원특별자치도, 25203, 대한민국",공근면
0.0,,91유치,7.84,1991,4.0,1,1,61,1400441,북부_홍천_1991_03,1031595.605,1952510.0342,1034146.2583,1952077.3233,91홍천_03,,,,7707.5865322,강원특별자치도,37.571419880082175,127.85779694110893,"유치리, 남면, 홍천군, 강원특별자치도, 25110, 대한민국",남면
0.0,,21상창봉,2.6,2021,4.5,1,3,61,1400441,북부_홍천_2021_03,1033772.0928,1951062.3186,1032504.7835,1951747.1836,21홍천_03,,,,2586.2336083,강원특별자치도,37.558293817352045,127.88237687141488,"상창봉리, 공근면, 횡성군, 강원특별자치도, 25203, 대한민국",공근면
0.0,,20상창봉,1.76,2020,3.5,1,2,61,1400441,북부_홍천_2020_02,1033062.7528,1951644.6153,1033725.2558,1951810.4337,20홍천_02,,,,1839.42312225,강원특별자치도,37.563568015941875,127.87437194928427,"상창봉리, 공근면, 횡성군, 강원특별자치도, 25203, 대한민국",공근면
0.0,,10판대,5.0,2010,3.0,1,2,61,1400441,북부_홍천_2010_07,1026917.3805,1932245.7422,1027084.3563,1932136.7649,10홍천_07,,,,5077.72082325,강원특별자치도,37.388914953914224,127.80407917741906,"판대리, 원주시, 강원특별자치도, 26357, 대한민국",판대리
0.0,,19황둔,0.5,2019,4.0,1,1,61,1400441,북부-홍천-2019-09,1059270.4813,1914445.5104,1059062.3273,1915244.6462,19홍천_09,,,,929.451990821,강원특별자치도,37.22697077996226,128.16812666276454,"황둔리, 원주시, 강원특별자치도, 26508, 대한민국",황둔리
0.0,,87도사곡,0.57,1987,4.0,1,1,61,1400441,북부_홍천_1987_01,1027044.8488,1966521.5547,1026840.7843,1966765.5831,87홍천_01,,,,574.255578075,강원특별자치도,37.69785529380382,127.80678248511443,"도사곡리, 북방면, 홍천군, 강원특별자치도, 25116, 대한민국",북방면
0.0,,23오원,2.2,2023,4.5,1,3,61,1400441,북부_홍천_2023_04,1055259.87039,1937630.73844,1054762.71731,1936732.07935,23홍천_04,,,,1977.38602149,강원특별자치도,37.436194648406506,128.1246474683073,"오원리, 우천면, 횡성군, 강원특별자치도, 25250, 대한민국",우천면
0.0,,22오원,0.6,2022,4.5,1,3,61,1400441,북부_홍천_2022_17,1055339.2862,1938025.1419,1055259.87039,1937630.73844,22홍천_17,,,,523.574961634,강원특별자치도,37.43974474742797,128.12557471151538,"오원리, 우천면, 횡성군, 강원특별자치도, 25250, 대한민국",우천면
0.0,,22매지,1.22,2022,4.5,1,3,61,1400441,북부_홍천_2022_04,1037866.4458,1916414.7184,1037846.1827,1916856.3209,22홍천_04,,,,835.527174959,강원특별자치도,37.24583620550082,127.92695754619302,"매지임도, 흥업면, 원주시, 강원특별자치도, 26494, 대한민국",흥업면
0.0,,23매지2,1.3,2023,4.5,1,3,61,1400441,북부_홍천_2023_06,1037846.1827,1916856.3209,1037875.62206,1917459.41388,23홍천_06,,,,1215.49813061,강원특별자치도,37.249817546253624,127.9267515252483,"매지임도, 흥업면, 원주시, 강원특별자치도, 26494, 대한민국",흥업면
0.0,,23매지1,2.08,2023,4.5,1,3,61,1400441,북부_홍천_2023_05,1037875.62206,1917459.41388,1037944.3542,1918312.2321,23홍천_05,,,,2003.6881957,강원특별자치도,37.25525250514298,127.92711415997537,"매지리, 원주시, 강원특별자치도, 26494, 대한민국",매지리
0.0,,22매지,0.8,2022,4.5,1,3,61,1400441,북부_홍천_2022_18,1038214.2634,1919124.8088,1037944.3542,1918312.2321,22홍천_18,,,,1267.3029591,강원특별자치도,37.27025016112958,127.93101837683162,"매지리, 원주시, 강원특별자치도, 26494, 대한민국",매지리
0.0,,21서곡Ⅰ,1.1,2021,4.5,1,3,61,1400441,북부_홍천_2021_02,1038592.4914,1918888.4279,1038214.2634,1919124.8088,21홍천_02,,,,1136.34226385,강원특별자치도,37.268103872545986,127.9352720304193,"국립백운산자연휴양림산림문화휴양관A동, 백운산길, 판부면, 원주시, 강원특별자치도, 26402, 대한민국",판부면
0.0,,21서곡,1.1,2021,4.5,1,3,61,1400441,북부_홍천_2021_01,1039117.2958,1918126.1785,1038592.4914,1918888.4279,21홍천_01,,,,1139.81910779,강원특별자치도,37.26121123075339,127.94115088760368,"백운산길, 판부면, 원주시, 강원특별자치도, 26402, 대한민국",판부면
0.0,,97서곡,7.72,1997,4.0,1,1,61,1400441,북부_홍천_1997_02,1041183.7733,1918111.3038,1039126.31,1919969.4495,97홍천_02,,,,7582.18649218,강원특별자치도,37.26098802708037,127.9644543778723,"백운산길, 판부면, 원주시, 강원특별자치도, 26402, 대한민국",판부면
0.0,,14상안,3.14,2014,4.0,1,1,61,1400441,북부_홍천_2014_04,1066283.9034,1941124.6066,1065311.8408,1939758.6399,14홍천_04,,,,3189.36236872,강원특별자치도,37.46696058297556,128.249566358373,"방림면, 평창군, 강원특별자치도, 대한민국",방림면
0.0,,13상안,3.3,2013,4.0,1,1,61,1400441,북부_홍천_2013_01,1065311.8408,1939758.6399,1065908.749,1937793.951,13홍천_01,,,,3501.69038219,강원특별자치도,37.45471837287262,128.23845361994717,"조항리, 둔내면, 횡성군, 강원특별자치도, 25267, 대한민국",둔내면
0.0,,12상안,3.0,2012,4.0,1,1,61,1400441,북부_홍천_2012_03,1065908.749,1937793.951,1066917.0671,1936606.8786,12홍천_03,,,,2939.98109916,강원특별자치도,37.43696829827018,128.24502646996015,"안흥면, 횡성군, 강원특별자치도, 대한민국",안흥면
0.0,,19운남,2.16,2019,4.0,1,1,61,1400441,북부-홍천-2019-03,1038424.2103,1909016.7985,1037808.5139,1910167.8201,19홍천_03,,,,2076.28968602,강원특별자치도,37.179129639261525,127.93286525760594,"화당로, 귀래면, 원주시, 강원특별자치도, 27100, 대한민국",귀래면
0.0,,17운남,3.5,2017,4.0,1,1,61,1400441,북부-홍천-2017-03,1037808.5139,1910167.8201,1037325.7444,1911133.1963,17홍천_03,,,,3506.1272341,강원특별자치도,37.189529967074634,127.92598761484763,"운남리, 원주시, 강원특별자치도, 26503, 대한민국",운남리
0.0,,11운남,2.94,2011,3.0,1,2,61,1400441,북부_홍천_2011_06,1037046.2433,1911192.438,1036926.7852,1911887.8021,11홍천_06,,,,3020.13797846,강원특별자치도,37.19879633220182,127.91745018652381,"운계리, 원주시, 강원특별자치도, 26501, 대한민국",운계리
0.0,,83운남,3.66,1983,4.0,1,1,61,1400441,북부_홍천_1983_01,1036461.8567,1909361.0228,1037497.1322,1912071.9787,83홍천_01,,,,3324.64053475,강원특별자치도,37.18231114657291,127.91077583355829,"운남길, 귀래면, 원주시, 강원특별자치도, 26503, 대한민국",
0.0,,14구성포,3.5,2014,3.5,1,2,61,1400441,북부_홍천_2014_08,1033820.1854,1976845.4005,1033424.5034,1977887.3648,14홍천_08,,,,3495.95519553,강원특별자치도,37.79068005197334,127.88411749181478,"풍천리, 화촌면, 홍천군, 강원특별자치도, 25156, 대한민국",화촌면
0.0,,17가정(추경),0.9,2017,3.0,1,2,61,1400438,북부_춘천_2017_09,1006801.2993,1974752.9111,1007399.1389,1975296.309,17춘천_09,,,,925.77967245,강원특별자치도,37.77242079218637,127.57722784880168,"가정리, 춘천시, 강원특별자치도, 24468, 대한민국",가정리
0.0,,17가정,1.6,2017,3.0,1,2,61,1400438,북부_춘천_2017_07,1006755.504,1974564.3286,1006645.8371,1975011.1328,17춘천_07,,,,1235.05414628,강원특별자치도,37.770721391983095,127.57670609376143,"12, 남면, 춘천시, 강원특별자치도, 24468, 대한민국",
0.0,,17가정2,3.5,2017,4.0,1,1,61,1400438,북부_춘천_2017_02,1008717.5957,1974662.735,1007695.1337,1974889.547,17춘천_02,,,,3411.29263164,강원특별자치도,37.771591744728056,127.59898602941554,"가정리, 춘천시, 강원특별자치도, 24468, 대한민국",가정리
0.0,,18가정,3.5,2018,4.0,1,1,61,1400438,북부_춘천_2018_01,1007695.1337,1974889.547,1007244.5859,1976149.1214,18춘천_01,,,,3480.87854803,강원특별자치도,37.773645235587,127.5873786586062,"가정리, 춘천시, 강원특별자치도, 24468, 대한민국",가정리
0.0,,17가정1,1.99,2017,4.0,1,1,61,1400438,북부_춘천_2017_01,1008348.897,1972357.0274,1007585.6785,1971628.6645,17춘천_01,,,,2023.01357789,강원특별자치도,37.75081325796594,127.59477303795795,"가정리, 춘천시, 강원특별자치도, 24468, 대한민국",가정리
0.0,,16가정,2.1,2016,4.0,1,1,61,1400438,북부_춘천_2016_04,1008552.4992,1973360.3537,1008348.897,1972357.0274,16춘천_04,,,,2056.27954135,강원특별자치도,37.75985462042608,127.59709605607607,"가정리, 춘천시, 강원특별자치도, 24468, 대한민국",가정리
0.0,,15가정,2.1,2015,4.0,1,1,61,1400438,북부_춘천_2015_05,1008289.2258,1974207.6724,1008552.4992,1973360.3537,15춘천_05,,,,2132.04030276,강원특별자치도,37.76749414085945,127.59411680827927,"가정리, 춘천시, 강원특별자치도, 24468, 대한민국",가정리
0.0,강촌테마임도,89강촌,8.5,1989,3.0,1,1,61,1400438,북부_춘천_1989_05,1010260.3679,1977462.2725,1008289.2258,1974207.6724,89춘천_05,5,2017,레포츠_17_강촌,7786.90641685,강원특별자치도,37.79680855506819,127.61654339108244,"강촌문배길, 남산면, 춘천시, 강원특별자치도, 24465, 대한민국",
0.0,백양테마임도,93백양,8.68,1993,4.0,1,1,61,1400438,북부_춘천_1993_01,1007244.5859,1976149.1214,1004440.1627,1978963.6761,93춘천_01,5,2006,레포츠_06_백양,8868.22896183,강원특별자치도,37.78500175128811,127.58227525107576,"남산면, 춘천시, 강원특별자치도, 24464, 대한민국",
0.0,,18백양,1.26,2018,3.0,1,2,61,1400438,북부_춘천_2018_07,1007051.694,1977412.6049,1006444.0637,1977528.8996,18춘천_07,,,,1293.20369337,강원특별자치도,37.79639130599906,127.58009691197488,"서백길, 남산면, 춘천시, 강원특별자치도, 24464, 대한민국",
0.0,,14판대,1.5,2014,3.5,1,2,61,1400441,북부_홍천_2014_07,1026376.6601,1934584.793,1026235.6242,1935228.6136,14홍천_07,,,,1604.653731,강원특별자치도,37.410014001040715,127.79805435203764,"구재로, 지정면, 원주시, 강원특별자치도, 26357, 대한민국",지정면
0.0,,90장전평,1.0,1990,4.0,1,1,61,1400441,북부_홍천_1990_01,1031962.1142,1958887.8793,1031955.8924,1958997.8955,90홍천_01,,,,879.705751629,강원특별자치도,37.628892869824305,127.86222590716993,"높은터로, 장전평리, 홍천읍, 홍천군, 강원특별자치도, 25118, 대한민국",홍천읍
0.0,,11상오안,2.25,2011,3.0,1,2,61,1400441,북부_홍천_2011_03,1029165.8228,1959946.7701,1027988.6053,1960563.2635,11홍천_03,,,,2176.53013275,강원특별자치도,37.63853001213072,127.83057838526564,"상오안리, 홍천읍, 홍천군, 강원특별자치도, 25117, 대한민국",홍천읍
0.0,,10상오안,3.18,2010,3.0,1,2,61,1400441,북부_홍천_2010_04,1027988.6053,1960563.2635,1028575.637,1961420.627,10홍천_04,,,,3168.51480507,강원특별자치도,37.64412329096726,127.81725910065768,"상오안리, 홍천읍, 홍천군, 강원특별자치도, 25117, 대한민국",홍천읍
0.0,,94상오안,0.38,1994,4.0,1,1,61,1400441,북부_홍천_1994_03,1028673.3058,1961321.7907,1028316.1287,1961646.8014,94홍천_03,,,,554.519015376,강원특별자치도,37.650938994255874,127.82505006382422,"상오안리, 홍천읍, 홍천군, 강원특별자치도, 25117, 대한민국",홍천읍
0.0,,94하오안,8.36,1994,4.0,1,1,61,1400441,북부_홍천_1994_04,1030250.4798,1963670.3779,1026396.3045,1963941.3929,94홍천_04,,,,8415.50661693,강원특별자치도,37.67205679695247,127.84302653423596,"하오안리, 홍천읍, 홍천군, 강원특별자치도, 25117, 대한민국",홍천읍
0.0,,68도사곡,9.0,1968,4.0,1,1,61,1400441,북부_홍천_1968_01,1026415.192,1960164.9606,1027044.8488,1966521.5547,68홍천_01,,,,8733.58086146,강원특별자치도,37.64057987048335,127.79940981743258,"상오안리, 홍천읍, 홍천군, 강원특별자치도, 25117, 대한민국",홍천읍
0.0,,91상오안,18.2,1991,4.0,1,1,61,1400441,북부_홍천_1991_01,1032078.3208,1957683.2877,1026825.2938,1960197.1797,91홍천_01,,,,18166.8865254,강원특별자치도,37.61803147907109,127.86348997888895,"삼마치리, 홍천읍, 홍천군, 강원특별자치도, 25118, 대한민국",홍천읍
0.0,,89장전평,1.63,1989,4.0,1,1,61,1400441,북부_홍천_1989_03,1032123.0967,1956902.4535,1032364.6025,1957992.7042,89홍천_03,,,,1339.29330626,강원특별자치도,37.61099201513234,127.86396303566053,"높은터로, 삼마치리, 홍천읍, 홍천군, 강원특별자치도, 25118, 대한민국",홍천읍
0.0,,92월운,7.02,1992,4.0,1,1,61,1400441,북부_홍천_1992_02,1037419.9752,1957937.9452,1035298.9615,1955727.6,92홍천_02,,,,6878.79760112,강원특별자치도,37.620124802377866,127.92402964197095,"월운리, 영귀미면, 홍천군, 강원특별자치도, 25153, 대한민국",영귀미면
0.0,,93월운,5.46,1993,4.0,1,1,61,1400441,북부_홍천_1993_01,1039553.7375,1958460.5047,1037419.9752,1957937.9452,93홍천_01,,,,5419.16688872,강원특별자치도,37.62474537627358,127.94823628448187,"중앙고속도로, 월운리, 영귀미면, 홍천군, 강원특별자치도, 25153, 대한민국",영귀미면
0.0,,91삼마치,6.47,1991,4.0,1,1,61,1400441,북부_홍천_1991_02,1035413.6123,1955198.6565,1033916.9424,1955506.3285,91홍천_02,,,,6528.48940868,강원특별자치도,37.59551433255005,127.90116215974746,"삼마치리, 공근면, 횡성군, 강원특별자치도, 25119, 대한민국",공근면
0.0,유현(풍수원),11유현,0.9,2011,3.0,1,2,61,1400441,북부_홍천_2011_05,1027156.8056,1947143.1902,1026873.5003,1946618.7632,11홍천_05,,,,837.498344578,강원특별자치도,37.52318766718516,127.80733285821775,"서원서로, 서원면, 횡성군, 강원특별자치도, 25200, 대한민국",서원면
0.0,,14창촌,2.8,2014,3.5,1,2,61,1400441,북부_홍천_2014_09,1029875.8749,1944582.5077,1030785.1964,1944721.4428,14홍천_09,,,,2713.04362444,강원특별자치도,37.500022896280065,127.83799992884589,"서원면, 횡성군, 강원특별자치도, 25201, 대한민국",서원면
0.0,,92창촌,9.18,1992,4.0,1,1,61,1400441,북부_홍천_1992_04,1030285.8867,1944002.5015,1029945.7311,1942902.3563,92홍천_04,,,,10299.428489,강원특별자치도,37.494781642033146,127.8426146258603,"서원면, 횡성군, 강원특별자치도, 25201, 대한민국",서원면
0.0,,94손곡,2.16,1994,4.0,1,1,61,1400441,북부_홍천_1994_06,1028240.1809,1911109.8841,1029330.1674,1911710.0348,94홍천_06,,,,2086.79546663,강원특별자치도,37.1983602920701,127.8182188475087,"손곡리, 원주시, 강원특별자치도, 26498, 대한민국",손곡리
0.0,,94상안,6.16,1994,4.0,1,1,61,1400441,북부_홍천_1994_05,1060679.7452,1933102.5899,1062871.6527,1933966.7644,94홍천_05,,,,6207.00394115,강원특별자치도,37.39504214400621,128.18553680959968,"안흥면, 횡성군, 강원특별자치도, 25270, 대한민국",안흥면
0.0,,95상안,4.0,1995,4.0,1,1,61,1400441,북부_홍천_1995_05,1062976.9993,1933816.1132,1062976.9993,1933816.1132,95홍천_05,,,,4863.90523517,강원특별자치도,37.401319910429265,128.211549321732,"상안리, 안흥면, 횡성군, 강원특별자치도, 25270, 대한민국",안흥면
0.0,,93상안,9.0,1993,4.0,1,1,61,1400441,북부_홍천_1993_04,1064858.467,1932826.0104,1066821.8085,1936112.4399,93홍천_04,,,,9016.06326887,강원특별자치도,37.3922661961512,128.2327187453773,"상안리, 안흥면, 횡성군, 강원특별자치도, 25270, 대한민국",안흥면
0.0,,13원창,2.9,2013,3.0,1,2,61,1400438,북부_춘천_2013_04,1022458.6253,1978385.6025,1022458.6253,1978385.6025,13춘천_04,,,,2845.37792768,강원특별자치도,37.80491210635533,127.75512619311009,"구암길, 동산면, 춘천시, 강원특별자치도, 24409, 대한민국",동산면
0.0,,90방하,2.7,1990,3.0,1,1,61,1400438,북부_춘천_1990_08,1003790.9807,1972402.0823,1004071.4312,1974454.2973,90춘천_08,,,,2624.21714613,강원특별자치도,37.751249597249085,127.54303381637389,"5, 남산면, 춘천시, 강원특별자치도, 24464, 대한민국",
0.0,,21가정,2.3,2021,3.0,1,2,61,1400438,북부_춘천_2021_08,1005243.5023,1973750.4132,1005324.9025,1973013.6272,21춘천_08,,,,1900.45313789,강원특별자치도,37.76339529116775,127.55953203723502,"방하로, 남면, 춘천시, 강원특별자치도, 24464, 대한민국",
0.0,,93슬어니,2.62,1993,4.0,1,1,61,1400438,북부_춘천_1993_02,1004884.5096,1974440.3652,1005815.7877,1972967.4882,93춘천_02,,,,2520.99023549,강원특별자치도,37.76961599241923,127.55546086382226,"방하로, 남산면, 춘천시, 강원특별자치도, 24464, 대한민국",
0.0,,95방하(Ⅱ),3.97,1995,3.0,1,1,61,1400438,북부_춘천_1995_04,1004884.5096,1974440.3652,1004402.4009,1976616.1384,95춘천_04,,,,4976.63841632,강원특별자치도,37.76961599241923,127.55546086382226,"방하로, 남산면, 춘천시, 강원특별자치도, 24464, 대한민국",
0.0,,95방하(Ⅰ),9.3,1995,3.0,1,1,61,1400438,북부_춘천_1995_03,1004757.2955,1976187.3006,1004341.6514,1978746.5433,95춘천_03,,,,7914.42365836,강원특별자치도,37.78536220736034,127.55402787783767,"방하리, 춘천시, 강원특별자치도, 24464, 대한민국",방하리
0.0,,96운남,1.71,1996,4.0,1,1,61,1400441,북부_홍천_1996_03,1037579.9116,1908859.0287,1037526.5273,1909001.4761,96홍천_03,,,,1414.42609789,강원특별자치도,37.177741880712524,127.92334617313823,"내창로, 귀래면, 원주시, 강원특별자치도, 26503, 대한민국",귀래면
0.0,,09상오안,2.06,2009,3.0,1,2,61,1400441,북부_홍천_2009_01,1030494.6912,1957705.2979,1030086.5049,1959153.2194,09홍천_01,,,,2345.09641271,강원특별자치도,37.618283774156424,127.84554657733705,"장전평리, 홍천읍, 홍천군, 강원특별자치도, 25118, 대한민국",홍천읍
0.0,,두산,2.0,2023,4.5,1,3,62,1400449,동부_영월_2023_04,1059213.2824,1920353.6946,1058792.1343,1920683.5768,23영월_04,,,,1986.08741752,강원특별자치도,37.28022741687263,128.16795192173282,"두산리, 무릉도원면, 영월군, 강원특별자치도, 26200, 대한민국",무릉도원면
0.0,,두산,2.0,2024,4.5,1,3,62,1400449,동부_영월_2024_06,1059213.2824,1920353.6946,1058046.0691,1920067.5867,24영월_06,,,,1941.0546845,강원특별자치도,37.28022741687263,128.16795192173282,"두산리, 무릉도원면, 영월군, 강원특별자치도, 26200, 대한민국",무릉도원면
0.0,,두산,2.05,2024,4.5,1,3,62,1400449,동부_영월_2024_01,1058329.954,1920964.1959,1058206.8969,1922029.859,24영월_01,,,,2081.10369533,강원특별자치도,37.28578591516738,128.15803610284593,"두산리, 무릉도원면, 영월군, 강원특별자치도, 26200, 대한민국",무릉도원면
