지역,임도명,시설거리(km),개설연도,위도,경도,상세주소,읍면동
충청북도,명서15,2.45,2015,37.09181835083675,128.0142282441292,"명서리, 충주시, 충청북도, 27317, 대한민국",명서리
충청북도,명서14_2,1.5,2014,37.0820892170268,128.01449257129298,"산척면, 충주시, 충청북도, 27317, 대한민국",산척면
충청북도,영덕20_1,2.32,2020,37.0851875964632,127.99790168321566,"영덕리, 충주시, 충청북도, 27316, 대한민국",영덕리
충청북도,영덕20,1.18,2020,37.07764591411063,127.98997120964282,"평택제천고속도로, 영덕리, 충주시, 충청북도, 27316, 대한민국",영덕리
충청북도,명서04,3.64,2004,37.08981538211205,128.04160806767464,"석천리, 충주시, 충청북도, 27318, 대한민국",석천리
충청북도,천등산21,1.35,2021,37.0896634272944,128.0295503941595,"명서리, 충주시, 충청북도, 27317, 대한민국",명서리
충청북도,석천22,1.5,2022,37.08481554935554,128.05057701441316,"석천리, 충주시, 충청북도, 27318, 대한민국",석천리
충청북도,석천96,10.44,1996,37.09194051650721,128.056684620462,"석천리, 충주시, 충청북도, 27318, 대한민국",석천리
충청북도,송강97,5.01,1997,37.11064767501548,128.01582343478245,"석천리, 충주시, 충청북도, 27318, 대한민국",석천리
충청북도,원월,2.15,2018,37.10581473757102,128.01091247863886,"원월리, 제천시, 충청북도, 27104, 대한민국",원월리
충청북도,원월,1.72,2011,37.116256129539096,128.01118593528426,"대월 안말입구, 북부로, 백운면, 제천시, 충청북도, 27104, 대한민국",백운면
충청북도,석천20,2.24,2020,37.09395398129053,128.0164881483476,"명서리, 충주시, 충청북도, 27317, 대한민국",명서리
충청북도,석천19,1.0,2019,37.09304678869774,128.02240060117325,"명서리, 충주시, 충청북도, 27317, 대한민국",명서리
충청북도,명서85,3.17,1985,37.07180692676344,128.02063550007398,"산척명서보건진료소, 인등로, 명서리, 충주시, 충청북도, 27317, 대한민국",명서리
충청북도,송강94,2.59,1994,37.11702537203638,127.97981573247056,"북부로, 송강리, 충주시, 충청북도, 27315, 대한민국",송강리
충청북도,송강19,1.84,2019,37.12926903239259,127.97744163096472,"송강리, 충주시, 충청북도, 27315, 대한민국",송강리
충청북도,송강18,0.52,2018,37.11635518912567,127.97657543667744,"북부로, 송강리, 충주시, 충청북도, 27315, 대한민국",송강리
충청북도,송강17,1.5,2017,37.12007915048076,127.9746308348935,"북부로, 송강리, 충주시, 충청북도, 27315, 대한민국",송강리
충청북도,사곡12,0.9,2012,37.09154496797787,127.66596558405844,"영산로, 감곡면, 음성군, 충청북도, 27611, 대한민국",감곡면
충청북도,사곡11,2.2,2011,37.08848959580399,127.6782322438541,"사곡리, 음성군, 충청북도, 27608, 대한민국",사곡리
충청북도,사곡21,1.9,2021,37.08672485663685,127.67103365531965,"장군바위, 사곡길, 감곡면, 음성군, 충청북도, 27608, 대한민국",감곡면
충청북도,덕은11,1.82,2011,37.14459639606259,127.84019438039978,"청계산약수터, 주치길, 주치리, 충주시, 충청북도, 27305, 대한민국",주치리
충청북도,덕은16,1.82,2016,37.13500533418777,127.829141148163,"복탄리, 충주시, 충청북도, 27306, 대한민국",복탄리
충청북도,월림,3.013,2011,37.08617967548869,128.16580477230596,"중앙고속도로, 월림리, 제천시, 충청북도, 27208, 대한민국",월림리
충청북도,도곡,1.96,2011,37.15322615482859,127.98185140279156,"백운면, 제천시, 충청북도, 27103, 대한민국",백운면
충청북도,도곡,1.78,2021,37.14652129550472,127.97550442489812,"도곡리, 제천시, 충청북도, 27103, 대한민국",도곡리
충청북도,도곡,1.34,2022,37.144827876085614,127.9747880472042,"도곡리, 제천시, 충청북도, 27103, 대한민국",도곡리
충청북도,도곡,3.3,2018,37.15807462145485,127.991816385486,"백운면, 제천시, 충청북도, 27103, 대한민국",백운면
충청북도,도곡,1.5,2001,37.15737800566304,127.9808872366554,"백운면, 제천시, 충청북도, 27103, 대한민국",백운면
충청북도,송강12,1.82,2012,37.1429658516548,127.97179617910112,"도곡리, 제천시, 충청북도, 27103, 대한민국",도곡리
충청북도,도곡,0.86,2013,37.1468960834864,127.97584836294446,"도곡리, 제천시, 충청북도, 27103, 대한민국",도곡리
충청북도,화당,1.22,2011,37.18505727369698,127.97646924752412,"백운면, 제천시, 충청북도, 27100, 대한민국",백운면
충청북도,화당,2.04,2013,37.18374875527972,127.9907680947462,"백운면, 제천시, 충청북도, 27100, 대한민국",백운면
충청북도,화당,2.5,2012,37.16115008542664,127.96305011290852,"화당리, 제천시, 충청북도, 27100, 대한민국",화당리
충청북도,송한,2.48,2015,37.221093163407886,128.2175986533741,"송한리, 제천시, 충청북도, 27121, 대한민국",송한리
충청북도,송한,1.2,2020,37.22203252243918,128.2121096522857,"오미리, 제천시, 충청북도, 27120, 대한민국",오미리
충청북도,송한,1.04,2017,37.23268948552848,128.2121304505858,"오미로, 송한리, 제천시, 충청북도, 27121, 대한민국",송한리
충청북도,송한,0.985,2020,37.23393810542978,128.21658769374042,"오미로, 송한리, 제천시, 충청북도, 27121, 대한민국",송한리
충청북도,송한,1.76,2019,37.22183157162765,128.2052475891954,"오미리, 제천시, 충청북도, 27120, 대한민국",오미리
충청북도,오미,3.049,2012,37.22777268960253,128.21200630333573,"오미로, 송한리, 제천시, 충청북도, 27121, 대한민국",송한리
충청북도,상,2.14,2020,37.07858052750824,128.4680811438685,"강변로, 하리, 단양군, 충청북도, 27018, 대한민국",하리
충청북도,상리(진입로),0.3,2014,37.07233598492077,128.4631380062405,"강변로, 하리, 단양군, 충청북도, 27018, 대한민국",하리
충청북도,상리,3.0,2001,37.074425746344296,128.46373639110496,"강변로, 하리, 단양군, 충청북도, 27018, 대한민국",하리
충청북도,송한,2.52,2014,37.207339968155765,128.22780468492297,"포전리, 제천시, 충청북도, 27122, 대한민국",포전리
충청북도,월림,1.6,2000,37.08178590510302,128.17788829865918,"평택제천고속도로, 위림리, 제천시, 충청북도, 27208, 대한민국",위림리
충청북도,월림,2.03,2019,37.09270338830702,128.1773045965323,"산곡동, 월림리, 제천시, 충청북도, 27203, 대한민국",월림리
충청북도,온천21,1.07,2021,36.84974847332893,127.96989072379564,"주정산로, 수안보면, 충주시, 괴산군, 충청북도, 27497, 대한민국",수안보면
충청북도,대문19,1.33,2019,36.87209153294109,127.34017577553809,"대문길, 대문리, 진천군, 충청북도, 27824, 대한민국",대문리
충청북도,후미20,1.56,2020,36.93517513972621,127.75710738721472,"소이지방산업단지, 대장리, 음성군, 충청북도, 27711, 대한민국",대장리
충청북도,방축20,0.58,2020,36.800072649650815,127.66083017445328,"방축리, 사리면, 괴산군, 충청북도, 28046, 대한민국",사리면
충청북도,조천18,2.5,2018,36.79680372309279,127.66432772949608,"조천리, 청안면, 괴산군, 충청북도, 28050, 대한민국",청안면
충청북도,조천17,2.0,2017,36.79769745133378,127.66066961051938,"방축리, 사리면, 괴산군, 충청북도, 28046, 대한민국",사리면
충청북도,방축17,4.12,2017,36.81035142965788,127.66494118138206,"방축리, 사리면, 괴산군, 충청북도, 28046, 대한민국",사리면
충청북도,금곡21,1.507,2021,36.85533954856723,127.526672904158,"오갑리, 진천군, 충청북도, 27847, 대한민국",오갑리
충청북도,서창,1.56,2021,36.95213604091676,128.11302542496026,"봉화재길, 한수면, 제천시, 충청북도, 27222, 대한민국",한수면
충청북도,소야,2.071,2021,37.01388862119809,128.26030283601926,"학현소야로, 청풍면, 소야리, 단양군, 충청북도, 27000, 대한민국",청풍면
충청북도,활산,1.2,2021,37.0673869056037,128.11316202957957,"평택제천고속도로, 청풍면, 제천시, 충청북도, 27206, 대한민국",청풍면
충청북도,송한,1.2,2020,37.21505019886118,128.22206552147392,"송한리, 제천시, 충청북도, 27121, 대한민국",송한리
충청북도,신양22,2.5,2022,37.01081252863312,127.61838312749728,"음성로1340번길, 도신리, 음성군, 충청북도, 27618, 대한민국",도신리
충청북도,사양18,2.17,2018,36.81196011792,127.45656579946814,"파재로, 옥성리, 진천군, 충청북도, 27866, 대한민국",옥성리
충청북도,사양18_1,1.82,2018,36.81302889394081,127.4671168889834,"사양리, 진천군, 충청북도, 27863, 대한민국",사양리
충청북도,조촌19,0.34,2019,36.867376617230086,127.62584316721228,"조촌리, 음성군, 충청북도, 27727, 대한민국",조촌리
충청북도,조촌18,1.4,2018,36.86434042749861,127.6243924930858,"백마령길, 문암리, 음성군, 충청북도, 27728, 대한민국",문암리
충청북도,조천17,0.9,2017,36.87132268015854,127.62373073329871,"조촌리, 음성군, 충청북도, 27727, 대한민국",조촌리
충청북도,장암19,2.6,2019,36.7649568884531,127.69804084254068,"장암리, 청안면, 괴산군, 충청북도, 28048, 대한민국",청안면
충청북도,장암19_1,1.04,2019,36.77283622082808,127.68118850092122,"한남금북정맥, 효근리, 청안면, 괴산군, 충청북도, 28052, 대한민국",청안면
충청북도,토계17,1.0,2017,36.89159604889205,127.92069735520852,"토계리, 충주시, 충청북도, 27494, 대한민국",토계리
충청북도,금곡,1.1,2022,36.987620074811296,128.41595246110035,"금곡리, 단양군, 충청북도, 27024, 대한민국",금곡리
충청북도,송한,0.38,2022,37.21552634659142,128.22183367734473,"송한리, 제천시, 충청북도, 27121, 대한민국",송한리
충청북도,송한,1.15,2017,37.21627620360155,128.20992817293018,"오미리, 제천시, 충청북도, 27120, 대한민국",오미리
충청북도,향산,2.0,2023,37.05161519638267,128.43523008179434,"향산1길, 향산리, 단양군, 충청북도, 27022, 대한민국",향산리
충청북도,의풍,2.1,2017,37.07466702832629,128.61740481263178,"의풍리, 단양군, 충청북도, 27019, 대한민국",의풍리
충청북도,고명,2.1,2022,36.95210635621291,128.13605787455245,"수산면, 제천시, 충청북도, 27216, 대한민국",수산면
충청북도,고명,0.92,2023,36.95210635621291,128.13605787455245,"수산면, 제천시, 충청북도, 27216, 대한민국",수산면
충청북도,도전,1.3,2022,36.90249847215107,128.15670607358348,"덕산치안센터, 도전로, 덕산면, 제천시, 충청북도, 27223, 대한민국",덕산면
충청북도,도곡,0.62,2022,37.17619449478856,127.99146782554928,"구학산로, 백운면, 제천시, 충청북도, 27103, 대한민국",백운면
충청북도,대곡23,1.02,2023,36.95634530519781,127.77004788760394,"대곡리, 충주시, 충청북도, 27463, 대한민국",대곡리
충청북도,신천23,0.62,2023,36.92373127824289,127.659878376368,"한남금북정맥, 음성읍, 음성군, 충청북도, 27687, 대한민국",음성읍
충청북도,가곡,2.87,2024,37.03589991186364,128.42487040580494,"보발피화기길, 가곡면, 단양군, 충청북도, 27022, 대한민국",가곡면
충청북도,도전,1.74,2022,36.88947437470933,128.1730825104381,"덕산면, 제천시, 충청북도, 27224, 대한민국",덕산면
충청북도,화천22,1.72,2022,36.82248110103269,127.98626444586048,"탑골1길, 수안보면, 충주시, 충청북도, 27497, 대한민국",수안보면
충청북도,후영23,1.7,2023,36.69699352494802,127.81177530451563,"후영리, 청천면, 괴산군, 충청북도, 28059, 대한민국",청천면
충청북도,두평,1.432,2011,36.55286319037872,127.70626823984534,"한남금북정맥 Hannam Geumbok Jeongmaek, 산외면, 보은군, 충청북도, 28903, 대한민국",산외면
충청북도,노암10,1.2,2010,36.83112631057461,127.58584652047772,"노암리, 도안면, 증평군, 충청북도, 27903, 대한민국",도안면
충청북도,연곡,1.07,2023,37.11566281418413,128.3257610047467,"어상천면, 단양군, 충청북도, 27016, 대한민국",어상천면
충청북도,연곡,3.5,2013,37.109563285713655,128.31550478629126,"연곡리, 단양군, 충청북도, 27016, 대한민국",연곡리
충청북도,사이곡,1.17,2023,37.125526106346506,128.4038770245587,"사이곡리, 단양군, 충청북도, 27017, 대한민국",사이곡리
충청북도,사지원,2.48,2012,37.099131964929605,128.46327879473642,"사지원리, 단양군, 충청북도, 27018, 대한민국",사지원리
충청북도,임현,5.0,1997,37.13693246687689,128.35740600505704,"대전리, 단양군, 충청북도, 27015, 대한민국",대전리
충청북도,임현,3.12,1998,37.10653347833945,128.36415051145735,"임현리, 단양군, 충청북도, 27015, 대한민국",임현리
충청북도,오사,2.22,2010,37.10295613565081,128.49422148321835,"오사리, 단양군, 충청북도, 27018, 대한민국",오사리
충청북도,오사,2.9,2020,37.10968650772759,128.48824359726805,"오사리, 단양군, 충청북도, 27018, 대한민국",오사리
충청북도,오사,2.126,2014,37.101757965003934,128.48232876581403,"화장암, 강변로, 상리, 단양군, 충청북도, 27018, 대한민국",상리
충청북도,상리,2.6,2014,37.091431146983474,128.47255946788812,"상리, 단양군, 충청북도, 27018, 대한민국",상리
충청북도,상리,2.44,2015,37.10840267726044,128.46886800397527,"흥월로, 흥월리, 영월읍, 영월군, 강원특별자치도, 26241, 대한민국",영월읍
충청북도,사지원,2.0,2015,37.10335302068459,128.46344881929105,"사지원리, 단양군, 충청북도, 27017, 대한민국",사지원리
충청북도,상리,2.0,2003,37.091431146983474,128.47255946788812,"상리, 단양군, 충청북도, 27018, 대한민국",상리
충청북도,상리,1.594,2005,37.10141508011771,128.46673991570665,"사지원리, 단양군, 충청북도, 27018, 대한민국",사지원리
충청북도,사지원,0.98,2017,37.10462408166787,128.45954921892297,"사지원리, 단양군, 충청북도, 27017, 대한민국",사지원리
충청북도,사지원,2.21,2019,37.09168829817217,128.44488759222097,"사지원리, 단양군, 충청북도, 27017, 대한민국",사지원리
충청북도,사지원,2.58,2018,37.09712050366585,128.45792121650604,"사지원리, 단양군, 충청북도, 27018, 대한민국",사지원리
충청북도,상,3.23,2019,37.096298546506375,128.46554889618383,"사지원리, 단양군, 충청북도, 27017, 대한민국",사지원리
